,id,name,brand,category,rating,feedbacks,supplierRating,base_price,discount_price
3518,273810278,Упоры для отжиманий от пола с мягкими ручками,YourFit,упоры для отжиманий,5,989,4.9,1597.0,467.0
3519,273958812,"Упор для отжиманий, фитнес, йога дома",HOMEMARKET24/7,упоры для отжиманий,5,32,4.6,940.0,527.0
3520,550322870,"Упоры для отжиманий от пола, с мягкими ручками",JUSTRISE,упоры для отжиманий,5,34,4.8,5396.0,351.0
3521,19441750,"Платформа для отжиманий, доска для отжиманий, упоры",TURNIK.COM,упоры для отжиманий,5,7514,4.9,34000.0,1059.0
3522,146790839,Упор для отжиманий,Demix,упоры для отжиманий,5,63,4.9,1653.0,720.0
3523,483604317,Упоры спортивные для отжиманий от пола,Shark Fit,упоры для отжиманий,5,1847,4.8,1040.0,329.0
3524,878987090,Тренажер упоры доска для отжиманий,Selena Boutique,упоры для отжиманий,5,32,4.8,800.0,538.0
3525,909802733,Упоры для отжиманий от пола деревянные,Огородный мир,упоры для отжиманий,5,1,4.7,3000.0,1495.0
3526,526615950,Упор для отжиманий,,упоры для отжиманий,5,22,4.8,1299.0,428.0
3527,604185519,Упоры - ручки для отжиманий от пола (2),,упоры для отжиманий,5,77,4.8,1900.0,390.0
3528,217318023,"Упоры для отжиманий, металлические, черные",PROIRON,упоры для отжиманий,5,146,4.9,2129.0,1061.0
3529,182741428,Упоры для отжиманий от пола,,упоры для отжиманий,5,536,4.8,1500.0,448.0
3530,155163413,"Упоры для отжиманий, Доска платформа для отжиманий с упорами",Shark Fit,упоры для отжиманий,5,1847,4.8,1960.0,649.0
3531,475585421,Упоры для отжиманий от пола,Паралетсы стойка ручки,упоры для отжиманий,5,366,4.8,580.0,343.0
3532,116878504,Упор для отжиманий,Arizona Sport,упоры для отжиманий,5,134,4.9,1155.0,705.0
3533,1008249874,Упор для отжиманий,Sportlim,упоры для отжиманий,5,1,4.8,1250.0,623.0
3534,846784248,Упоры для отжиманий от пола деревянные,,упоры для отжиманий,5,139,4.9,3142.0,921.0
3535,697468614,Упоры для отжиманий от пола красные,,упоры для отжиманий,5,23,4.8,743.0,343.0
3536,257897219,Упоры для отжиманий со счетчиком PREMIUM,ATHLETYX,упоры для отжиманий,5,1057,4.9,4900.0,1282.0
3537,764952694,Упоры для отжиманий боксерские,,упоры для отжиманий,5,53,4.8,1180.0,573.0
3538,200544101,Упор доска для отжиманий,OT Shop,упоры для отжиманий,5,243,4.4,2600.0,566.0
3539,165397330,Упор для отжиманий,Kettler,упоры для отжиманий,5,95,4.9,2646.0,1483.0
3540,1140715382,Упоры для отжиманий IRON PUNCH BASE боксерские для запястья,,упоры для отжиманий,5,2,4.7,1999.0,610.0
3541,382670003,Доска для отжиманий платформа с упорами,Eligio,упоры для отжиманий,5,665,4.7,985.0,454.0
3542,645924756,Упор для отжиманий,SHNEYDERMAN GROUP,упоры для отжиманий,5,18,4.8,1250.0,318.0
3543,30090252,Хайлетсы брусья напольные для отжиманий паралетсы,Barfits,упоры для отжиманий,5,412,4.7,850.0,529.0
3544,40669296,Упоры для отжиманий COMFORT,BORABO,упоры для отжиманий,5,89,4.9,9500.0,2960.0
3545,780450624,Упор для отжиманий,,упоры для отжиманий,0,0,4.7,1257.0,452.0
3546,266379148,Фитнес доска тренажер упоры для отжиманий,Четиви маркет,упоры для отжиманий,5,792,4.9,3486.0,1368.0
3547,846784264,Упоры для отжиманий от пола деревянные,,упоры для отжиманий,5,139,4.9,4288.0,1257.0
3548,26975264,"Платформа для отжиманий, доска для отжиманий, упоры",Sportlim,упоры для отжиманий,5,1479,4.8,3612.0,1305.0
3549,494839526,Упоры для отжиманий крупные от пола,MOVERTEX,упоры для отжиманий,5,160,4.9,2990.0,707.0
3550,149668976,Упоры для отжиманий деревянные 32см,Дело Деда,упоры для отжиманий,5,333,5.0,3090.0,1636.0
3551,155554356,"Доска для отжиманий, платформа с упорами",SPORT BASIC,упоры для отжиманий,5,491,4.9,3699.0,1290.0
3552,562514472,"Упоры для отжиманий, комплект",RED Skill,упоры для отжиманий,0,0,4.8,1406.0,770.0
3553,866324636,Доска для отжиманий с упорами,,упоры для отжиманий,5,54,4.9,4950.0,1356.0
3554,263867950,Многофункциональный тренажер для отжимания,Gebred,упоры для отжиманий,5,65,4.7,2000.0,398.0
3555,155554357,"Доска для отжиманий с упорами, подарок спортсмену",SPORT BASIC,упоры для отжиманий,5,611,4.9,3699.0,1336.0
3556,453886146,"Упоры для отжиманий складные Woohooo Push-up bars I, набор 2",Comiron,упоры для отжиманий,5,4,4.8,1796.0,839.0
3557,869094795,Упоры для отжиманий PUNCH боксерские для укрепления запястья,,упоры для отжиманий,5,22,4.3,2190.0,736.0
3558,3034123,Упоры для отжиманий пластиковые,Atemi,упоры для отжиманий,5,112,4.9,1490.0,389.0
3559,148288583,Упоры деревянные для отжиманий 24 см,ToSe,упоры для отжиманий,5,895,4.9,5000.0,1495.0
3560,1008165532,Упор для отжиманий,Sportlim,упоры для отжиманий,5,1,4.8,1575.0,539.0
3561,90851332,Упоры для отжиманий BLACK,BORABO,упоры для отжиманий,5,62,4.9,9500.0,2954.0
3562,550697906,Упор для отжиманий,,упоры для отжиманий,3,4,4.6,2000.0,498.0
3563,149669222,Упоры для отжиманий деревянные 45см,Дело Деда,упоры для отжиманий,5,212,5.0,3290.0,1762.0
3564,764952695,Упоры для отжиманий боксерские,,упоры для отжиманий,5,30,4.8,1180.0,573.0
3565,941558813,Платформа доска упоры для отжиманий 17 в 1,,упоры для отжиманий,5,3,4.8,3000.0,990.0
3566,391647722,"Доска для отжиманий, тренажер для дома с упорами",Maxsale,упоры для отжиманий,5,972,4.9,3999.0,1370.0
3567,1052349387,Упоры доска для отжиманий,,упоры для отжиманий,5,14,4.6,4000.0,872.0
3568,168445729,Упоры для отжимания,,упоры для отжиманий,5,924,4.8,1500.0,448.0
3569,526615951,Упор для отжиманий,,упоры для отжиманий,5,18,4.8,1299.0,428.0
3570,317935474,Упоры для отжиманий максимальный вес до 150 кг,,упоры для отжиманий,5,5,4.5,5000.0,404.0
3571,524928036,Деревянные упоры для отжимания,,упоры для отжиманий,5,5,4.9,9900.0,1356.0
3572,825299239,Упоры для отжиманий боксерские анатоммические,,упоры для отжиманий,5,9,4.8,1380.0,713.0
3573,896024031,Упоры для отжиманий IRON PUNCH HARD боксерские для запястья,,упоры для отжиманий,5,17,4.3,2490.0,806.0
3574,825299238,Упоры для отжиманий боксерские анатомические,,упоры для отжиманий,5,11,4.8,1380.0,713.0
3575,72597558,Упор для отжиманий,Sportlim,упоры для отжиманий,5,1479,4.8,1785.0,578.0
3576,421998452,Упоры для отжиманий с платформой joke,Sportlim,упоры для отжиманий,5,10,4.8,2340.0,1457.0
3577,15388044,Упоры для отжиманий деревянные паралетсы стоялки,Wood4Fit,упоры для отжиманий,5,322,4.9,8100.0,2034.0
3578,398675397,Упор для отжиманий,,упоры для отжиманий,5,84,4.8,1868.0,581.0
3579,421998450,Упоры для отжиманий с платформой motivation,Sportlim,упоры для отжиманий,5,10,4.8,2340.0,1457.0
3580,222022800,Упоры для отжимания,Effortia,упоры для отжиманий,5,86,4.8,2000.0,448.0
3581,846784268,Упоры для отжиманий от пола деревянные,,упоры для отжиманий,5,139,4.9,4285.0,1256.0
3582,865880686,Упор для отжиманий,,упоры для отжиманий,5,1,4.8,1000.0,599.0
3583,867290877,Тренажер платформа для отжиманий упоры,,упоры для отжиманий,5,16,4.8,2769.0,741.0
3584,899303510,Упоры для отжиманий деревянные 35 мм для калистеники,,упоры для отжиманий,5,22,4.7,7400.0,1152.0
3585,24792285,Тренажер упоры доска для отжиманий,Sportlim,упоры для отжиманий,5,1479,4.8,3612.0,1305.0
3586,787432214,Платформа для отжиманий,,упоры для отжиманий,5,23,4.5,900.0,442.0
3587,499143392,Платформа доска и упоры для отжиманий от пола,MYRONANA,упоры для отжиманий,5,124,4.7,2058.0,641.0
3588,230115419,Упоры для отжиманий от пола роликовые,ТопСпорт.,упоры для отжиманий,5,5,4.9,7000.0,1221.0
3589,412476364,Доска для отжиманий с упорами,,упоры для отжиманий,5,354,4.6,3700.0,530.0
3590,97659152,"Упор для отжиманий, фитнес, йога дома",HOMEMARKET24/7,упоры для отжиманий,5,420,4.7,1220.0,684.0
3591,898510528,Упоры для отжиманий IRON PUNCH HARD боксерские для запястья,,упоры для отжиманий,5,2,4.3,2490.0,822.0
3592,575990276,Упор для отжиманий,onlytop,упоры для отжиманий,5,6,4.7,864.0,371.0
3593,12552295,Упоры для отжиманий деревянные 32см,ToSe,упоры для отжиманий,5,895,4.9,6000.0,1901.0
3594,65416053,Упоры для отжиманий 2 шт,Start Up,упоры для отжиманий,5,9,4.9,1625.0,769.0
3595,703330993,Платформа доска и упоры для отжиманий от пола,MYRONANA,упоры для отжиманий,5,67,4.7,1910.0,594.0
3596,1009507207,Упоры для отжиманий крупные от пола,,упоры для отжиманий,5,1,4.7,2000.0,623.0
3597,53886765,Упор для отжиманий,Arizona Sport,упоры для отжиманий,5,4,4.9,1848.0,805.0
3598,151832060,Тренажер упоры для отжиманий Титан,ANYSMART,упоры для отжиманий,5,1,4.8,784.0,488.0
3599,260134554,Упоры для отжиманий от пола,MaxiTop,упоры для отжиманий,5,25,4.7,1500.0,556.0
3600,199263985,Упоры для отжиманий от пола,21 Bek,упоры для отжиманий,5,968,4.8,1275.0,317.0
3601,252644697,Упоры для отжиманий от пола,Supretto,упоры для отжиманий,5,1855,4.8,1416.0,317.0
3602,239006811,Упор для отжиманий,TURNIK.COM,упоры для отжиманий,5,2716,4.9,9500.0,281.0
3603,1008922146,Упоры для отжиманий от пола,GT,упоры для отжиманий,5,17,4.8,790.0,310.0
3604,29598915,Упор для отжиманий,TURNIK.COM,упоры для отжиманий,5,4801,4.9,2357.0,293.0
3605,238947991,Упор для отжиманий,Rover_XT,упоры для отжиманий,5,331,4.8,1550.0,284.0
3606,244602454,Упоры для отжиманий крупные от пола,MOVERTEX,упоры для отжиманий,5,1532,4.9,1990.0,570.0
3607,183700592,Платформа доска и упоры для отжиманий от пола,Motiways,упоры для отжиманий,5,2075,4.8,2706.0,563.0
3608,25762252,Упоры для отжиманий метал крупные от пола с мягкими ручками,MOVERTEX,упоры для отжиманий,5,3675,4.9,1290.0,562.0
3609,483604316,Упоры спортивные для отжиманий от пола,Shark Fit,упоры для отжиманий,5,1847,4.8,900.0,275.0
3610,268888571,Фитнес доска упор для отжиманий напольный,Наови маркет,упоры для отжиманий,5,480,4.8,2973.0,1315.0
3611,168373564,Упор для отжиманий,Rover_XT,упоры для отжиманий,5,2150,4.8,1550.0,303.0
3612,483604315,Упоры спортивные для отжиманий от пола,Shark Fit,упоры для отжиманий,5,1847,4.8,1091.0,345.0
3613,306550612,Упоры для отжиманий от пола,Shark Fit,упоры для отжиманий,5,1847,4.8,1140.0,360.0
3614,44092984,Тренажер упоры доска для отжиманий,Турник PRO,упоры для отжиманий,5,9609,4.9,3000.0,1439.0
3615,863951776,Упор для отжиманий,Shappa Fit,упоры для отжиманий,5,29,4.9,3000.0,523.0
3616,460569540,"Платформа для отжиманий, доска для отжиманий, упоры",,упоры для отжиманий,5,35,4.6,4950.0,616.0
3617,475664918,Упоры для отжиманий от пола,YourFit,упоры для отжиманий,5,989,4.9,1575.0,686.0
3618,273810278,Упоры для отжиманий от пола с мягкими ручками,YourFit,упоры для отжиманий,5,989,4.9,1597.0,467.0
3619,273958812,"Упор для отжиманий, фитнес, йога дома",HOMEMARKET24/7,упоры для отжиманий,5,32,4.6,940.0,527.0
3620,550322870,"Упоры для отжиманий от пола, с мягкими ручками",JUSTRISE,упоры для отжиманий,5,34,4.8,5396.0,351.0
3621,19441750,"Платформа для отжиманий, доска для отжиманий, упоры",TURNIK.COM,упоры для отжиманий,5,7514,4.9,34000.0,1059.0
3622,146790839,Упор для отжиманий,Demix,упоры для отжиманий,5,63,4.9,1653.0,720.0
3623,483604317,Упоры спортивные для отжиманий от пола,Shark Fit,упоры для отжиманий,5,1847,4.8,1040.0,329.0
3624,878987090,Тренажер упоры доска для отжиманий,Selena Boutique,упоры для отжиманий,5,32,4.8,800.0,538.0
3625,909802733,Упоры для отжиманий от пола деревянные,Огородный мир,упоры для отжиманий,5,1,4.7,3000.0,1495.0
3626,526615950,Упор для отжиманий,,упоры для отжиманий,5,22,4.8,1299.0,428.0
3627,604185519,Упоры - ручки для отжиманий от пола (2),,упоры для отжиманий,5,77,4.8,1900.0,390.0
3628,217318023,"Упоры для отжиманий, металлические, черные",PROIRON,упоры для отжиманий,5,146,4.9,2129.0,1061.0
3629,182741428,Упоры для отжиманий от пола,,упоры для отжиманий,5,536,4.8,1500.0,448.0
3630,155163413,"Упоры для отжиманий, Доска платформа для отжиманий с упорами",Shark Fit,упоры для отжиманий,5,1847,4.8,1960.0,649.0
3631,475585421,Упоры для отжиманий от пола,Паралетсы стойка ручки,упоры для отжиманий,5,366,4.8,580.0,343.0
3632,116878504,Упор для отжиманий,Arizona Sport,упоры для отжиманий,5,134,4.9,1155.0,705.0
3633,1008249874,Упор для отжиманий,Sportlim,упоры для отжиманий,5,1,4.8,1250.0,623.0
3634,846784248,Упоры для отжиманий от пола деревянные,,упоры для отжиманий,5,139,4.9,3142.0,921.0
3635,697468614,Упоры для отжиманий от пола красные,,упоры для отжиманий,5,23,4.8,743.0,343.0
3636,257897219,Упоры для отжиманий со счетчиком PREMIUM,ATHLETYX,упоры для отжиманий,5,1057,4.9,4900.0,1282.0
3637,764952694,Упоры для отжиманий боксерские,,упоры для отжиманий,5,53,4.8,1180.0,573.0
3638,200544101,Упор доска для отжиманий,OT Shop,упоры для отжиманий,5,243,4.4,2600.0,566.0
3639,165397330,Упор для отжиманий,Kettler,упоры для отжиманий,5,95,4.9,2646.0,1483.0
3640,1140715382,Упоры для отжиманий IRON PUNCH BASE боксерские для запястья,,упоры для отжиманий,5,2,4.7,1999.0,610.0
3641,382670003,Доска для отжиманий платформа с упорами,Eligio,упоры для отжиманий,5,665,4.7,985.0,454.0
3642,645924756,Упор для отжиманий,SHNEYDERMAN GROUP,упоры для отжиманий,5,18,4.8,1250.0,318.0
3643,30090252,Хайлетсы брусья напольные для отжиманий паралетсы,Barfits,упоры для отжиманий,5,412,4.7,850.0,529.0
3644,40669296,Упоры для отжиманий COMFORT,BORABO,упоры для отжиманий,5,89,4.9,9500.0,2960.0
3645,780450624,Упор для отжиманий,,упоры для отжиманий,0,0,4.7,1257.0,452.0
3646,266379148,Фитнес доска тренажер упоры для отжиманий,Четиви маркет,упоры для отжиманий,5,792,4.9,3486.0,1368.0
3647,846784264,Упоры для отжиманий от пола деревянные,,упоры для отжиманий,5,139,4.9,4288.0,1257.0
3648,26975264,"Платформа для отжиманий, доска для отжиманий, упоры",Sportlim,упоры для отжиманий,5,1479,4.8,3612.0,1305.0
3649,494839526,Упоры для отжиманий крупные от пола,MOVERTEX,упоры для отжиманий,5,160,4.9,2990.0,707.0
3650,149668976,Упоры для отжиманий деревянные 32см,Дело Деда,упоры для отжиманий,5,333,5.0,3090.0,1636.0
3651,155554356,"Доска для отжиманий, платформа с упорами",SPORT BASIC,упоры для отжиманий,5,491,4.9,3699.0,1290.0
3652,562514472,"Упоры для отжиманий, комплект",RED Skill,упоры для отжиманий,0,0,4.8,1406.0,770.0
3653,866324636,Доска для отжиманий с упорами,,упоры для отжиманий,5,54,4.9,4950.0,1356.0
3654,263867950,Многофункциональный тренажер для отжимания,Gebred,упоры для отжиманий,5,65,4.7,2000.0,398.0
3655,155554357,"Доска для отжиманий с упорами, подарок спортсмену",SPORT BASIC,упоры для отжиманий,5,611,4.9,3699.0,1336.0
3656,453886146,"Упоры для отжиманий складные Woohooo Push-up bars I, набор 2",Comiron,упоры для отжиманий,5,4,4.8,1796.0,839.0
3657,869094795,Упоры для отжиманий PUNCH боксерские для укрепления запястья,,упоры для отжиманий,5,22,4.3,2190.0,736.0
3658,3034123,Упоры для отжиманий пластиковые,Atemi,упоры для отжиманий,5,112,4.9,1490.0,389.0
3659,148288583,Упоры деревянные для отжиманий 24 см,ToSe,упоры для отжиманий,5,895,4.9,5000.0,1495.0
3660,1008165532,Упор для отжиманий,Sportlim,упоры для отжиманий,5,1,4.8,1575.0,539.0
3661,90851332,Упоры для отжиманий BLACK,BORABO,упоры для отжиманий,5,62,4.9,9500.0,2954.0
3662,550697906,Упор для отжиманий,,упоры для отжиманий,3,4,4.6,2000.0,498.0
3663,149669222,Упоры для отжиманий деревянные 45см,Дело Деда,упоры для отжиманий,5,212,5.0,3290.0,1762.0
3664,764952695,Упоры для отжиманий боксерские,,упоры для отжиманий,5,30,4.8,1180.0,573.0
3665,941558813,Платформа доска упоры для отжиманий 17 в 1,,упоры для отжиманий,5,3,4.8,3000.0,990.0
3666,391647722,"Доска для отжиманий, тренажер для дома с упорами",Maxsale,упоры для отжиманий,5,972,4.9,3999.0,1370.0
3667,1052349387,Упоры доска для отжиманий,,упоры для отжиманий,5,14,4.6,4000.0,872.0
3668,168445729,Упоры для отжимания,,упоры для отжиманий,5,924,4.8,1500.0,448.0
3669,526615951,Упор для отжиманий,,упоры для отжиманий,5,18,4.8,1299.0,428.0
3670,317935474,Упоры для отжиманий максимальный вес до 150 кг,,упоры для отжиманий,5,5,4.5,5000.0,404.0
3671,524928036,Деревянные упоры для отжимания,,упоры для отжиманий,5,5,4.9,9900.0,1356.0
3672,825299239,Упоры для отжиманий боксерские анатоммические,,упоры для отжиманий,5,9,4.8,1380.0,713.0
3673,896024031,Упоры для отжиманий IRON PUNCH HARD боксерские для запястья,,упоры для отжиманий,5,17,4.3,2490.0,806.0
3674,825299238,Упоры для отжиманий боксерские анатомические,,упоры для отжиманий,5,11,4.8,1380.0,713.0
3675,72597558,Упор для отжиманий,Sportlim,упоры для отжиманий,5,1479,4.8,1785.0,578.0
3676,421998452,Упоры для отжиманий с платформой joke,Sportlim,упоры для отжиманий,5,10,4.8,2340.0,1457.0
3677,15388044,Упоры для отжиманий деревянные паралетсы стоялки,Wood4Fit,упоры для отжиманий,5,322,4.9,8100.0,2034.0
3678,398675397,Упор для отжиманий,,упоры для отжиманий,5,84,4.8,1868.0,581.0
3679,421998450,Упоры для отжиманий с платформой motivation,Sportlim,упоры для отжиманий,5,10,4.8,2340.0,1457.0
3680,222022800,Упоры для отжимания,Effortia,упоры для отжиманий,5,86,4.8,2000.0,448.0
3681,846784268,Упоры для отжиманий от пола деревянные,,упоры для отжиманий,5,139,4.9,4285.0,1256.0
3682,865880686,Упор для отжиманий,,упоры для отжиманий,5,1,4.8,1000.0,599.0
3683,867290877,Тренажер платформа для отжиманий упоры,,упоры для отжиманий,5,16,4.8,2769.0,741.0
3684,899303510,Упоры для отжиманий деревянные 35 мм для калистеники,,упоры для отжиманий,5,22,4.7,7400.0,1152.0
3685,24792285,Тренажер упоры доска для отжиманий,Sportlim,упоры для отжиманий,5,1479,4.8,3612.0,1305.0
3686,787432214,Платформа для отжиманий,,упоры для отжиманий,5,23,4.5,900.0,442.0
3687,499143392,Платформа доска и упоры для отжиманий от пола,MYRONANA,упоры для отжиманий,5,124,4.7,2058.0,641.0
3688,230115419,Упоры для отжиманий от пола роликовые,ТопСпорт.,упоры для отжиманий,5,5,4.9,7000.0,1221.0
3689,412476364,Доска для отжиманий с упорами,,упоры для отжиманий,5,354,4.6,3700.0,530.0
3690,97659152,"Упор для отжиманий, фитнес, йога дома",HOMEMARKET24/7,упоры для отжиманий,5,420,4.7,1220.0,684.0
3691,898510528,Упоры для отжиманий IRON PUNCH HARD боксерские для запястья,,упоры для отжиманий,5,2,4.3,2490.0,822.0
3692,575990276,Упор для отжиманий,onlytop,упоры для отжиманий,5,6,4.7,864.0,371.0
3693,12552295,Упоры для отжиманий деревянные 32см,ToSe,упоры для отжиманий,5,895,4.9,6000.0,1901.0
3694,65416053,Упоры для отжиманий 2 шт,Start Up,упоры для отжиманий,5,9,4.9,1625.0,769.0
3695,703330993,Платформа доска и упоры для отжиманий от пола,MYRONANA,упоры для отжиманий,5,67,4.7,1910.0,594.0
3696,1009507207,Упоры для отжиманий крупные от пола,,упоры для отжиманий,5,1,4.7,2000.0,623.0
3697,53886765,Упор для отжиманий,Arizona Sport,упоры для отжиманий,5,4,4.9,1848.0,805.0
3698,151832060,Тренажер упоры для отжиманий Титан,ANYSMART,упоры для отжиманий,5,1,4.8,784.0,488.0
3699,260134554,Упоры для отжиманий от пола,MaxiTop,упоры для отжиманий,5,25,4.7,1500.0,556.0
3700,199263985,Упоры для отжиманий от пола,21 Bek,упоры для отжиманий,5,968,4.8,1275.0,317.0
3701,252644697,Упоры для отжиманий от пола,Supretto,упоры для отжиманий,5,1855,4.8,1416.0,317.0
3702,239006811,Упор для отжиманий,TURNIK.COM,упоры для отжиманий,5,2716,4.9,9500.0,281.0
3703,1008922146,Упоры для отжиманий от пола,GT,упоры для отжиманий,5,17,4.8,790.0,310.0
3704,29598915,Упор для отжиманий,TURNIK.COM,упоры для отжиманий,5,4801,4.9,2357.0,293.0
3705,238947991,Упор для отжиманий,Rover_XT,упоры для отжиманий,5,331,4.8,1550.0,284.0
3706,244602454,Упоры для отжиманий крупные от пола,MOVERTEX,упоры для отжиманий,5,1532,4.9,1990.0,570.0
3707,183700592,Платформа доска и упоры для отжиманий от пола,Motiways,упоры для отжиманий,5,2075,4.8,2706.0,563.0
3708,25762252,Упоры для отжиманий метал крупные от пола с мягкими ручками,MOVERTEX,упоры для отжиманий,5,3675,4.9,1290.0,562.0
3709,483604316,Упоры спортивные для отжиманий от пола,Shark Fit,упоры для отжиманий,5,1847,4.8,900.0,275.0
3710,268888571,Фитнес доска упор для отжиманий напольный,Наови маркет,упоры для отжиманий,5,480,4.8,2973.0,1315.0
3711,168373564,Упор для отжиманий,Rover_XT,упоры для отжиманий,5,2150,4.8,1550.0,303.0
3712,483604315,Упоры спортивные для отжиманий от пола,Shark Fit,упоры для отжиманий,5,1847,4.8,1091.0,345.0
3713,306550612,Упоры для отжиманий от пола,Shark Fit,упоры для отжиманий,5,1847,4.8,1140.0,360.0
3714,44092984,Тренажер упоры доска для отжиманий,Турник PRO,упоры для отжиманий,5,9609,4.9,3000.0,1439.0
3715,863951776,Упор для отжиманий,Shappa Fit,упоры для отжиманий,5,29,4.9,3000.0,523.0
3716,460569540,"Платформа для отжиманий, доска для отжиманий, упоры",,упоры для отжиманий,5,35,4.6,4950.0,616.0
3717,475664918,Упоры для отжиманий от пола,YourFit,упоры для отжиманий,5,989,4.9,1575.0,686.0
3718,273810278,Упоры для отжиманий от пола с мягкими ручками,YourFit,упоры для отжиманий,5,989,4.9,1597.0,467.0
3719,273958812,"Упор для отжиманий, фитнес, йога дома",HOMEMARKET24/7,упоры для отжиманий,5,32,4.6,940.0,527.0
3720,550322870,"Упоры для отжиманий от пола, с мягкими ручками",JUSTRISE,упоры для отжиманий,5,34,4.8,5396.0,351.0
3721,19441750,"Платформа для отжиманий, доска для отжиманий, упоры",TURNIK.COM,упоры для отжиманий,5,7514,4.9,34000.0,1059.0
3722,146790839,Упор для отжиманий,Demix,упоры для отжиманий,5,63,4.9,1653.0,720.0
3723,483604317,Упоры спортивные для отжиманий от пола,Shark Fit,упоры для отжиманий,5,1847,4.8,1040.0,329.0
3724,878987090,Тренажер упоры доска для отжиманий,Selena Boutique,упоры для отжиманий,5,32,4.8,800.0,538.0
3725,909802733,Упоры для отжиманий от пола деревянные,Огородный мир,упоры для отжиманий,5,1,4.7,3000.0,1495.0
3726,526615950,Упор для отжиманий,,упоры для отжиманий,5,22,4.8,1299.0,428.0
3727,604185519,Упоры - ручки для отжиманий от пола (2),,упоры для отжиманий,5,77,4.8,1900.0,390.0
3728,217318023,"Упоры для отжиманий, металлические, черные",PROIRON,упоры для отжиманий,5,146,4.9,2129.0,1061.0
3729,182741428,Упоры для отжиманий от пола,,упоры для отжиманий,5,536,4.8,1500.0,448.0
3730,155163413,"Упоры для отжиманий, Доска платформа для отжиманий с упорами",Shark Fit,упоры для отжиманий,5,1847,4.8,1960.0,649.0
3731,475585421,Упоры для отжиманий от пола,Паралетсы стойка ручки,упоры для отжиманий,5,366,4.8,580.0,343.0
3732,116878504,Упор для отжиманий,Arizona Sport,упоры для отжиманий,5,134,4.9,1155.0,705.0
3733,1008249874,Упор для отжиманий,Sportlim,упоры для отжиманий,5,1,4.8,1250.0,623.0
3734,846784248,Упоры для отжиманий от пола деревянные,,упоры для отжиманий,5,139,4.9,3142.0,921.0
3735,697468614,Упоры для отжиманий от пола красные,,упоры для отжиманий,5,23,4.8,743.0,343.0
3736,257897219,Упоры для отжиманий со счетчиком PREMIUM,ATHLETYX,упоры для отжиманий,5,1057,4.9,4900.0,1282.0
3737,764952694,Упоры для отжиманий боксерские,,упоры для отжиманий,5,53,4.8,1180.0,573.0
3738,200544101,Упор доска для отжиманий,OT Shop,упоры для отжиманий,5,243,4.4,2600.0,566.0
3739,165397330,Упор для отжиманий,Kettler,упоры для отжиманий,5,95,4.9,2646.0,1483.0
3740,1140715382,Упоры для отжиманий IRON PUNCH BASE боксерские для запястья,,упоры для отжиманий,5,2,4.7,1999.0,610.0
3741,382670003,Доска для отжиманий платформа с упорами,Eligio,упоры для отжиманий,5,665,4.7,985.0,454.0
3742,645924756,Упор для отжиманий,SHNEYDERMAN GROUP,упоры для отжиманий,5,18,4.8,1250.0,318.0
3743,30090252,Хайлетсы брусья напольные для отжиманий паралетсы,Barfits,упоры для отжиманий,5,412,4.7,850.0,529.0
3744,40669296,Упоры для отжиманий COMFORT,BORABO,упоры для отжиманий,5,89,4.9,9500.0,2960.0
3745,780450624,Упор для отжиманий,,упоры для отжиманий,0,0,4.7,1257.0,452.0
3746,266379148,Фитнес доска тренажер упоры для отжиманий,Четиви маркет,упоры для отжиманий,5,792,4.9,3486.0,1368.0
3747,846784264,Упоры для отжиманий от пола деревянные,,упоры для отжиманий,5,139,4.9,4288.0,1257.0
3748,26975264,"Платформа для отжиманий, доска для отжиманий, упоры",Sportlim,упоры для отжиманий,5,1479,4.8,3612.0,1305.0
3749,494839526,Упоры для отжиманий крупные от пола,MOVERTEX,упоры для отжиманий,5,160,4.9,2990.0,707.0
3750,149668976,Упоры для отжиманий деревянные 32см,Дело Деда,упоры для отжиманий,5,333,5.0,3090.0,1636.0
3751,155554356,"Доска для отжиманий, платформа с упорами",SPORT BASIC,упоры для отжиманий,5,491,4.9,3699.0,1290.0
3752,562514472,"Упоры для отжиманий, комплект",RED Skill,упоры для отжиманий,0,0,4.8,1406.0,770.0
3753,866324636,Доска для отжиманий с упорами,,упоры для отжиманий,5,54,4.9,4950.0,1356.0
3754,263867950,Многофункциональный тренажер для отжимания,Gebred,упоры для отжиманий,5,65,4.7,2000.0,398.0
3755,155554357,"Доска для отжиманий с упорами, подарок спортсмену",SPORT BASIC,упоры для отжиманий,5,611,4.9,3699.0,1336.0
3756,453886146,"Упоры для отжиманий складные Woohooo Push-up bars I, набор 2",Comiron,упоры для отжиманий,5,4,4.8,1796.0,839.0
3757,869094795,Упоры для отжиманий PUNCH боксерские для укрепления запястья,,упоры для отжиманий,5,22,4.3,2190.0,736.0
3758,3034123,Упоры для отжиманий пластиковые,Atemi,упоры для отжиманий,5,112,4.9,1490.0,389.0
3759,148288583,Упоры деревянные для отжиманий 24 см,ToSe,упоры для отжиманий,5,895,4.9,5000.0,1495.0
3760,1008165532,Упор для отжиманий,Sportlim,упоры для отжиманий,5,1,4.8,1575.0,539.0
3761,90851332,Упоры для отжиманий BLACK,BORABO,упоры для отжиманий,5,62,4.9,9500.0,2954.0
3762,550697906,Упор для отжиманий,,упоры для отжиманий,3,4,4.6,2000.0,498.0
3763,149669222,Упоры для отжиманий деревянные 45см,Дело Деда,упоры для отжиманий,5,212,5.0,3290.0,1762.0
