id,name,brand,category,rating,feedbacks,supplierRating,base_price,discount_price
809284740,Турник настенный 3в1 спортивный для дома,Sportlex,турник,4,5,4.7,1567.0,995.0
809248305,Турник настенный 3в1 спортивный для дома,Sportlex,турник,5,1,4.7,2293.0,1290.0
567252697,Турник настенный 3 в 1,ЭРГОЛАЙН,турник,5,1809,4.8,8800.0,3474.0
617571040,Турник настенный 2 хвата,TURNIK.COM,турник,5,639,4.9,12294.0,1448.0
172172838,Турник распорный раздвижной в дверной проем,Velton,турник,5,5376,4.8,1267.0,448.0
678843034,Турник настенный 3 в 1 спинка карбон,ЭРГОЛАЙН,турник,5,520,4.8,10800.0,3624.0
190665671,Турник распорный в дверной проем 70-100 см,Classmark,турник,5,3467,4.8,2571.0,842.0
570941469,Турник настенный для спорта тренажер спортивный инвентарь,MaxGo,турник,5,165,4.7,4000.0,1503.0
809266403,Турник настенный 3в1 спортивный для дома,Sportlex,турник,5,2,4.7,2056.0,1194.0
115890124,Турник раздвижной распорный 60-100 см,AMETIST,турник,5,1969,4.8,970.0,566.0
954919077,Турник настенный 2 хвата,TURNIK.COM,турник,5,111,4.9,10190.0,1482.0
453237392,Турник раздвижной распорный 72-95 см,YourFit,турник,5,836,4.9,10004.0,1594.0
237347730,Турник распорный в дверной проем с креплением 80-95 см,BORABO,турник,5,195,4.9,3157.0,1181.0
413330107,Турник распорный раздвижной в дверной проем,MaxGo,турник,5,857,4.7,3500.0,1480.0
764822379,Турник настенный для спорта тренажер спортивный инвентарь,MaxGo,турник,5,22,4.7,4000.0,1503.0
395910770,Турник Дозор настенный 3 в 1 тренажер спортивный для дома,BDGPRO,турник,5,440,4.8,5000.0,1767.0
796756010,Турник распорный раздвижной 120-160 см,AMETIST,турник,5,141,4.8,5154.0,1992.0
819576066,Турник настенный,Absolute Champion,турник,5,24,4.7,2435.0,1677.0
996256650,Турник наддверный,TURNIK.COM,турник,5,21,4.9,4225.0,1255.0
340805955,Турник раздвижной в дверной проем 60- 100 см,AMETIST,турник,5,637,4.8,1000.0,497.0
395910788,Турник Адмирал настенный 3 в 1 тренажер спортивный для дома,BDGPRO,турник,5,561,4.8,8500.0,3803.0
996222377,Турник наддверный,TURNIK.COM,турник,5,55,4.9,4225.0,1171.0
722996297,Турник настенный 3 в 1 белый,ЭРГОЛАЙН,турник,5,158,4.8,11100.0,3797.0
932798149,Турник распорный раздвижной в дверной проем,JARL SPORT,турник,5,15,4.7,10000.0,1651.0
395910806,Турник Спецназ настенный 3 в 1 тренажер спортивный для дома,BDGPRO,турник,5,546,4.8,5050.0,1854.0
932798121,Турник распорный раздвижной с уровнем,JARL SPORT,турник,5,5,4.7,9000.0,1579.0
837271687,Турник настенный для спорта тренажер спортивный инвентарь,Absolute Champion,турник,5,46,4.8,8046.0,1758.0
395910811,Турник Адмирал настенный 3 в 1 тренажер спортивный для дома,BDGPRO,турник,5,232,4.8,8600.0,3678.0
846820859,Турник настенный 3 в 1 тренажер спортивный для дома,BDGPRO,турник,5,11,4.8,4004.0,1331.0
395910796,Турник Страж настенный 3 в 1 тренажер спортивный для дома,BDGPRO,турник,5,184,4.8,5000.0,1559.0
932798200,Турник распорный раздвижной с уровнем,JARL SPORT,турник,5,10,4.7,10000.0,1615.0
932798135,Турник распорный раздвижной с уровнем,JARL SPORT,турник,5,4,4.7,9000.0,1579.0
809254936,Турник настенный 3в1 спортивный для дома,Sportlex,турник,0,0,4.7,2702.0,1692.0
932798094,Турник распорный раздвижной с уровнем,JARL SPORT,турник,5,1,4.7,13000.0,1643.0
176863549,Турник 3 в 1 спортивный тренажер настенный детский на стену,BDGPRO,турник,5,1159,4.8,5000.0,1593.0
265301171,Турник спортивный тренажер настенный детский набор 3 в 1,BDGPRO,турник,5,746,4.8,5000.0,1767.0
627689391,Турник распорный в дверной проем 73-100 см,,турник,5,406,4.8,5571.0,1770.0
25894858,Турник Рукоход на шведскую стенку,Arizona Sport,турник,5,261,4.9,16468.0,5201.0
863017388,Турник настенный 3 в 1 брусья пресс тренажер для спорта дома,Absolute Champion,турник,5,159,4.8,13709.0,3642.0
628003398,"Турник настенный с двумя хватами ""Apollo Plus""",Sportlim,турник,5,335,4.8,3623.0,1506.0
431828425,Турник настенный для спорта тренажер спортивный инвентарь,Твой Успех,турник,5,453,4.8,7329.0,1852.0
265281292,Турник спортивный тренажер настенный детский набор 3 в 1,BDGPRO,турник,5,655,4.8,5015.0,1807.0
47947193,Турник распорный в дверной проем 100-150 см,PANTERA ENERGY,турник,5,669,4.8,9222.0,1661.0
115079890,Турник настенный 3 в 1 УРАЛСПОРТ КРОССБАР 30200,Уралспорт МК,турник,5,4511,4.9,15100.0,4371.0
13420855,Турник распорный в дверной проем 3 вида 62-100 см,PANTERA ENERGY,турник,5,1936,4.8,7380.0,971.0
628003399,"Турник настенный с двумя хватами ""Apollo Plus""",Sportlim,турник,5,335,4.8,3623.0,1506.0
766030791,Турник распорный в дверной проем 74-97 см,,турник,5,406,4.8,5714.0,1815.0
467367935,Турник раздвижной в дверной проем 80- 130 см,AMETIST,турник,5,153,4.8,820.0,704.0
431828807,Турник настенный для спорта тренажер спортивный инвентарь,Твой Успех,турник,5,1954,4.8,7288.0,1742.0
431829112,Турник настенный для спорта тренажер спортивный инвентарь,Твой Успех,турник,5,807,4.8,7762.0,1961.0
466303578,Турник регулируемый распорный в дверной проем 73-100 см,AMETIST,турник,5,198,4.8,4250.0,1387.0
236863800,Турник 3 в 1 спортивный тренажер настенный детский,BDGPRO,турник,5,486,4.8,5264.0,1678.0
104437859,Турник распорный для дома в дверной проем 72-97см с уровнем,P.O.SPORT,турник,5,5632,4.9,7286.0,1716.0
306142350,"Дверной турник, силовой тренажер 3 в 1",DFC,турник,5,340,4.7,1790.0,1054.0
697111320,Турник распорный в дверной проем 64-90 см,,турник,5,918,4.8,3428.0,1089.0
535556034,Турник распорный без сверления в дверной проем,,турник,5,6,4.8,1538.0,924.0
453237393,Турник раздвижной распорный 93-120 см,YourFit,турник,5,836,4.9,6224.0,2037.0
532352442,Турник Штурм настенный 3 в 1 тренажер мультихват для дома,BDGPRO,турник,5,198,4.8,6850.0,2104.0
395910774,Турник Двуглав настенный 3 в 1 тренажер спортивный для дома,BDGPRO,турник,5,236,4.8,5000.0,1836.0
833472384,Турник распорный наддверный раздвижной для дома 72-97 см,,турник,5,248,4.9,4571.0,1452.0
720510636,Турник распорный для дома в дверной проем 120-150 см,Shark Fit,турник,5,28,4.8,4200.0,1539.0
720556663,Турник распорный раздвижной в дверной проем,MaxGo,турник,5,52,4.7,5600.0,2149.0
40712583,Турник распорный BLACK в проем 110-125 см,BORABO,турник,5,124,4.9,4643.0,1737.0
166805601,Турник распорный для дома в дверной проем 115-140 см,P.O.SPORT,турник,5,757,4.9,14286.0,2862.0
863014704,Турник настенный 3 в 1 брусья пресс тренажер для спорта дома,Absolute Champion,турник,5,254,4.8,13709.0,3642.0
97610838,Турник распорный для дома в дверной проем 93-120см с уровнем,P.O.SPORT,турник,5,1772,4.9,11000.0,2130.0
754937712,Турник раздвижной распорный в дверной проем 115-165 см,AMETIST,турник,5,15,4.8,5000.0,2061.0
40712456,Турник распорный BLACK в проем 95-110 см,BORABO,турник,5,77,4.9,4643.0,1737.0
47947058,Турник распорный в дверной проем 3 вида 83-130 см,PANTERA ENERGY,турник,5,1256,4.8,7410.0,1181.0
395910766,Турник Спецназ настенный 3 в 1 тренажер спортивный для дома,BDGPRO,турник,5,200,4.8,4850.0,1714.0
439176925,Турник настенный 3 в 1 тренажер мультихват для дома,BDGPRO,турник,5,115,4.8,5900.0,2246.0
395910783,Турник Двуглав настенный 3 в 1 тренажер спортивный для дома,BDGPRO,турник,5,262,4.8,5000.0,1801.0
863016673,Турник настенный 3 в 1 брусья пресс тренажер для спорта дома,Absolute Champion,турник,5,225,4.8,13709.0,3642.0
95217693,Турник 3в1 для шведской стенки,Barfits,турник,5,48,4.7,12091.0,6126.0
826811599,Турник настенный 3 в 1 тренажер мультихват для дома,BDGPRO,турник,5,31,4.8,10000.0,2204.0
479883861,Турник настенный 3 в 1 тренажер мультихват для дома,BDGPRO,турник,5,61,4.8,5900.0,2207.0
697111381,Турник распорный в дверной проем 110-135 см,,турник,5,918,4.8,4857.0,1543.0
393705669,Турник настенный 3 хвата,HOMEGYMS,турник,5,5708,4.9,4241.0,2832.0
170568032,Турник 3 в 1 спортивный тренажер настенный детский на стену,BDGPRO,турник,5,908,4.8,8700.0,3949.0
132722110,Турник распорный для дома в дверной проем 72-97см с уровнем,P.O.SPORT,турник,5,5632,4.9,7286.0,1666.0
532352305,Турник Добрыня настенный 3 в 1 тренажер мультихват для дома,BDGPRO,турник,5,286,4.8,6900.0,2212.0
134544252,Турник распорный раздвижной с уровнем,JARL SPORT,турник,5,163,4.8,5080.0,1584.0
466304147,Турник регулируемый распорный в дверной проем 120-160 см,AMETIST,турник,5,128,4.8,4000.0,2405.0
612018644,Турник распорный для дома 72-97 см,,турник,5,918,4.8,4571.0,1452.0
117221425,Турник настенный для спорта тренажер спортивный инвентарь,Aktiv,турник,5,4612,4.8,9474.0,2005.0
246760895,Турник 3 в 1 спортивный тренажер настенный,BDGPRO,турник,5,621,4.8,4863.0,1752.0
62253350,турник настенный для дома,Starfit,турник,5,52,4.9,2573.0,713.0
116878995,Турник,Arizona Sport,турник,5,436,4.9,579.0,364.0
132717793,Турник распорный для дома в дверной проем 72-97см с уровнем,P.O.SPORT,турник,5,5632,4.9,7420.0,1799.0
117221427,Турник настенный для спорта тренажер спортивный инвентарь,Aktiv,турник,5,9044,4.8,9178.0,2005.0
237345003,Турник распорный в дверной проем с креплением 80-95 см,BORABO,турник,5,107,4.9,3157.0,1181.0
796756009,Турник распорный раздвижной 95-135 см,AMETIST,турник,5,79,4.8,5047.0,1864.0
539582437,"Турник распорный, без сверления для дома в дверной проем",Sundays,турник,5,28,4.7,2575.0,1249.0
260757302,Турник распорный в дверной проем 1050-1300мм,,турник,5,60,4.9,3050.0,2037.0
243205645,Турник распорный в дверной проем с креплением 95-110 см,BORABO,турник,5,172,4.9,3343.0,1251.0
178010163,Турник наддверный на стену ONE S,БАРФИТС,турник,5,93,4.8,2286.0,1457.0
40648472,"Турник настенный наддверный ""Классик"" COMFORT",BORABO,турник,5,204,4.9,8543.0,3081.0
244811881,Турник-брусья G007G (серый),DFC,турник,5,873,4.7,11990.0,6807.0
259846669,Турник настенный HARRISON 4 хвата,FLEXTER,турник,5,17,4.9,25000.0,3290.0
40711693,Турник распорный PRO в проем 110-125 см,BORABO,турник,5,95,4.9,4457.0,1667.0
237384159,Турник распорный в дверной проем с креплением 110-125 см,BORABO,турник,5,113,4.9,3369.0,1260.0
17440077,Турник настенный 3 в 1 брусья пресс тренажер для спорта дома,Absolute Champion,турник,5,9481,4.8,22811.0,5025.0
120160306,Турник распорный в дверной проем для дома,ONHILLSPORT,турник,5,11,4.8,10834.0,1801.0
40648786,"Турник настенный наддверный ""Классик"" BLACK",BORABO,турник,5,174,4.9,8543.0,3081.0
866007305,Турник брусья пресс 3в1 ПРО,Ula-market,турник,0,0,4.9,16250.0,5880.0
1102535914,Турник настенный 3в1 мультихват,TURNIK.COM,турник,4,3,4.9,10370.0,4637.0
239353452,"Турник подвесной на цепях ""NEW""",Сумар,турник,5,28,4.8,9570.0,4093.0
451612653,Турник ПРО,Ula-market,турник,5,1,4.9,9500.0,3563.0
256654340,Турник распорный в дверной проем 83см-130 см,AMETIST,турник,5,32,4.8,1969.0,845.0
441302179,Турник раздвижной распорный 80 - 130 см,AMETIST,турник,5,343,4.8,2100.0,883.0
846802336,Турник брусья 3 в 1 настенные тренажер спортивный для дома,BDGPRO,турник,5,31,4.8,4850.0,2689.0
2502565,Турник распорный в дверной проем,Bradex,турник,5,732,4.8,2763.0,957.0
156358778,Турник дверной,Kettler,турник,5,13,4.9,1784.0,1236.0
189761361,Турник распорный для дома в дверной проем 72-97см без уровня,P.O.SPORT,турник,5,5632,4.9,7143.0,1633.0
809233170,Турник настенный 3 в 1 брусья тренажер для спорта дома,Sportlex,турник,4,9,4.7,4201.0,3301.0
237387043,Турник распорный в дверной проем с креплением 140-155 см,BORABO,турник,5,15,4.9,6500.0,2084.0
781545093,Турник настенный для спорта тренажер спортивный инвентарь,Твой Успех,турник,5,51,4.8,7288.0,1742.0
146523703,Турник распорный для дома в дверной проем 72-97см с уровнем,P.O.SPORT,турник,5,5632,4.9,7286.0,1716.0
97990298,Турник потолочный с прямым хватом,HOMEGYMS,турник,5,77,4.9,4384.0,2928.0
38706284,"Турник наддверный ""Бизон"" COMFORT",BORABO,турник,5,193,4.9,12001.0,4950.0
36298621,Турник потолочный усиленный нагрузка до 250кг,Barfits,турник,5,174,4.7,5990.0,2840.0
237384160,Турник распорный в дверной проем с креплением 110-125 см,BORABO,турник,5,206,4.9,3369.0,1260.0
90089285,"Турник 3 хвата на шведскую стенку ""Светофор""",SportStenki,турник,5,261,4.8,6980.0,3444.0
467179813,"Перекладина для турника уличного, 120 см",BORABO,турник,5,7,4.9,11143.0,3959.0
870330349,Турник распорный раздвижной с уровнем 95-120 см,,турник,5,2,4.9,2619.0,2258.0
166804138,Турник распорный для дома в дверной проем 93-120см с уровнем,P.O.SPORT,турник,5,1772,4.9,10858.0,2248.0
181224250,Турник распорный для дома в проем 700-950мм,,турник,5,52,4.9,3320.0,1817.0
837277547,Турник настенный для спорта тренажер спортивный инвентарь,Твой Успех,турник,5,18,4.8,7078.0,1595.0
529713090,Турник настенный для спорта тренажер спортивный инвентарь,Absolute Champion,турник,5,808,4.8,8036.0,1811.0
766030809,Турник распорный в дверной проем 96-135 см,,турник,5,406,4.8,7142.0,2269.0
178010164,Турник наддверный на стену ONE S,БАРФИТС,турник,5,108,4.8,2286.0,1457.0
211196955,Турник распорный в проем 120-140см,Sportcom,турник,5,178,4.9,3300.0,1829.0
137909418,Турник распорный для дома в дверной проем 93-120см с уровнем,P.O.SPORT,турник,5,1772,4.9,11000.0,2424.0
807315345,Турник настенный с 3 хватами,INVENT,турник,0,0,4.7,10000.0,4277.0
431828048,Турник настенный для спорта тренажер спортивный инвентарь,Твой Успех,турник,5,244,4.8,6867.0,1594.0
191266344,Турник распорный для дома в дверной,Bradex,турник,5,35,4.8,2400.0,1649.0
13666801,Турник ТНР 3 хвата разборный (Черный),Sportlim,турник,5,17,4.8,7928.0,3495.0
826811600,Турник настенный 3 в 1 тренажер мультихват для дома,BDGPRO,турник,5,35,4.8,10000.0,2070.0
266798791,Турник распорный 60-100 см в дверной проем,ZEZ,турник,5,2,4.8,2022.0,1736.0
28778043,Турник раздвижной,onlytop,турник,5,280,4.7,2328.0,733.0
247704784,Турник распорный для дома в дверной проем 115-140 см,P.O.SPORT,турник,5,757,4.9,14286.0,3053.0
162594596,Потолочный турник,БАРФИТС,турник,4,7,4.8,4280.0,2859.0
858433876,Турник в распор 700-900 мм,Absolute Champion,турник,5,2,4.7,1540.0,801.0
837268346,Турник настенный для спорта тренажер спортивный инвентарь,Твой Успех,турник,4,5,4.8,9960.0,2293.0
807839911,Турник настенный с 4 хватами,INVENT,турник,0,0,4.7,9850.0,2829.0
40712700,Турник распорный BLACK в проем 125-140 см,BORABO,турник,4,19,4.9,6685.0,2590.0
1030653947,Турник 3в1 черный,Блин-да-Гриф,турник,0,0,4.8,4332.0,3037.0
195362674,Вращающийся турник,Спорт Эталон,турник,5,4,4.8,6500.0,3421.0
25771401,Турник потолочный усиленный нагрузка до 250кг,Barfits,турник,5,154,4.7,4280.0,2859.0
97989861,Турник настенный с прямым хватом,HOMEGYMS,турник,5,5708,4.9,4351.0,2906.0
127807439,Турник распорный раздвижной с уровнем,JARL SPORT,турник,5,208,4.8,8380.0,1800.0
820865476,Турник настенный с 4 хватами,INVENT,турник,5,1,4.7,9850.0,2829.0
111894048,Турник в проем раздвижной 76-84 см,Sportcom,турник,4,10,4.8,1709.0,947.0
247703600,Турник распорный для дома в дверной проем 93-120см с уровнем,P.O.SPORT,турник,5,1772,4.9,11000.0,2424.0
169041044,Турник для дверного проема раздвижной,AMETIST,турник,5,109,4.8,950.0,816.0
796756008,Турник распорный раздвижной 73-100 см,AMETIST,турник,5,41,4.8,4940.0,1739.0
698714528,Турник раздвижной металлический в дверной проем 90- 130 см,AMETIST,турник,5,35,4.8,3000.0,2010.0
269533571,Турник и брусья для дома навесной без сверления,GOODSTORAGE,турник,3,1,4.6,2302.0,1276.0
447733350,Турник настенный для спорта,GT,турник,5,59,4.8,4388.0,2970.0
553965239,распорный раздвижной с уровнем,Турник,турник,4,35,4.8,4000.0,1247.0
676118570,Турник настенный для спорта тренажер спортивный инвентарь,Твой Успех,турник,5,21,4.8,13973.0,2390.0
389933738,Турник,1000 Каталог,турник,0,0,4.8,6547.0,1309.0
44526369,Блочная система для турника,Arizona Sport,турник,5,135,4.9,6188.0,4071.0
53571305,Турник настенный 3 в 1 брусья пресс тренажер для спорта дома,Absolute Champion,турник,5,1523,4.8,23921.0,5115.0
932798120,Турник распорный раздвижной в дверной проем,JARL SPORT,турник,5,19,4.7,10000.0,1544.0
137908806,Турник распорный для дома в дверной проем 72-97см с уровнем,P.O.SPORT,турник,5,5632,4.9,7143.0,1683.0
122322106,Турник настенный 3 в 1 мультихват УРАЛСПОРТ КРОССБАР 30200,Уралспорт МК,турник,5,1889,4.9,13850.0,4374.0
165087781,Турник настенный усиленный,Barfits,турник,4,13,4.7,7490.0,3152.0
26239842,Турник настенный Мультихват,Arizona Sport,турник,5,114,4.9,7837.0,3609.0
142439180,Турник детский съемный 70см спорт бэби,,турник,3,24,4.9,820.0,534.0
609299208,распорный для дома в дверной проем без сверления,Турник,турник,5,2,4.8,3000.0,2099.0
17941457,Турник настенный Профи,Arizona Sport,турник,5,114,4.9,8861.0,4081.0
178100927,Турник-брусья 2 в 1 Dop 1 для ДСК,ROMANA,турник,5,142,4.9,10949.0,3314.0
708108756,Турник распорный BLACK в проем 155-170 см,BORABO,турник,5,2,4.9,6100.0,2852.0
781542984,Турник настенный для спорта тренажер спортивный инвентарь,Твой Успех,турник,5,87,4.8,7288.0,1742.0
142441599,Турник детский съемный 80см спорт бэби,,турник,5,97,4.9,840.0,553.0
198233734,Турник напольный 240 см,BORABO,турник,5,37,4.9,46430.0,18455.0
40712340,Турник распорный BLACK в проем 80-95 см,BORABO,турник,5,59,4.9,4643.0,1737.0
190161289,Турник распорный раздвижной 83-130 см,ARMA SPORT,турник,5,293,4.8,2000.0,1013.0
181299995,Турник распорный для дома в проем 1050-1300мм,,турник,5,96,4.9,3590.0,1990.0
555844565,Турник настенный для дома,JSport,турник,5,2,4.7,7000.0,2545.0
710274493,Турник дверной SPORTSTECH KS550,DFC,турник,5,340,4.7,3990.0,2265.0
120216550,Турник настенный 3 в 1 усиленный треххватный,Уралспорт МК,турник,5,2152,4.9,10088.0,2762.0
27137269,Турник-кронштейн с центральной опорой,Sportlim,турник,5,335,4.8,7119.0,3281.0
230215972,Турник распорный в проем дверной до 100 см,AMETIST,турник,5,499,4.8,3000.0,1005.0
122395284,Турник настенный 3 в 1 брусья пресс тренажер для спорта дома,Absolute Champion,турник,5,539,4.8,22909.0,4750.0
627813138,"Турник с двумя хватами, настенный",Arizona Sport,турник,5,4,4.9,3691.0,1662.0
318832696,Турник,1000 Каталог,турник,0,0,4.8,6547.0,1309.0
232839281,Турник настенный для спорта тренажер спортивный инвентарь,Absolute Champion,турник,5,243,4.8,7653.0,1672.0
16202647,Турник 3 хвата для шведской стенки,Sportlim,турник,5,230,4.8,8995.0,4143.0
26239841,Турник настенный 3 хвата,Arizona Sport,турник,5,114,4.9,7246.0,3337.0
13666805,Турник ТНР Мультихват разборный (Черный),Sportlim,турник,5,335,4.8,7723.0,3455.0
260755292,Турник распорный в дверной проем 700-950мм,,турник,5,47,4.9,2830.0,1961.0
104437860,Турник распорный для дома в дверной проем 72-97см с уровнем,P.O.SPORT,турник,5,5632,4.9,7286.0,1716.0
266533021,Турник в дверной проем,ZEZ,турник,4,8,4.8,3716.0,3099.0
40897886,Турник,SportElite,турник,5,10,4.9,1909.0,1322.0
134628191,Турник распорный для дома в дверной проем 93-120см с уровнем,P.O.SPORT,турник,5,1772,4.9,11000.0,2351.0
371225263,Турник настенный Профи,Arizona Sport,турник,5,114,4.9,8861.0,4081.0
482917180,Турник настенный для спорта тренажер спортивный инвентарь,Твой Успех,турник,5,96,4.8,9961.0,2359.0
2232659,Турник подвесной,Bradex,турник,4,18,4.8,4571.0,1583.0
678965848,Турник распорный 950 мм,,турник,0,0,4.9,2200.0,1360.0
237371600,Турник распорный в дверной проем с креплением 95-110 см,BORABO,турник,5,115,4.9,3370.0,1261.0
40713085,Турник распорный COMFORT в проем 80-95 см,BORABO,турник,5,78,4.9,5700.0,1580.0
211218451,Турник распорный в проем 76-84см,Sportcom,турник,5,87,4.9,3000.0,1164.0
95073389,Турник наддверный на стену ONE S,Barfits,турник,5,395,4.7,2286.0,1584.0
26239845,Турник настенный Рукоход,Arizona Sport,турник,5,114,4.9,8229.0,3790.0
26239840,Турник настенный 3 хвата,Arizona Sport,турник,5,114,4.9,7246.0,3337.0
90184331,"Турник Мультихват на шведскую стенку, белый",SportStenki,турник,5,246,4.8,10000.0,5395.0
804798583,Дверной турник навесной,,турник,5,3,4.3,3700.0,2471.0
311750458,Турник наддверный,BORABO,турник,5,61,4.9,12800.0,4126.0
776792282,Турник брусья тренажер 3 в 1 настенный для дома,AAE TRADE,турник,5,29,4.8,10000.0,3948.0
560832949,Турник настенный для спорта тренажер спортивный инвентарь,Absolute Champion,турник,5,78,4.8,11356.0,2764.0
1177165627,"Турник для УДСК ""Юность""",На ушах,турник,0,0,4.9,5500.0,2645.0
627813139,"Турник с двумя хватами, настенный",Arizona Sport,турник,5,4,4.9,3654.0,1645.0
420868880,Турник Брусья-Пресс 3в1 Мультихват,Sportlim,турник,5,2,4.8,10919.0,7293.0
87839756,Турник распорный с неопреновыми накладками 80 - 120 см,EasyFit,турник,5,99,4.8,2500.0,1108.0
40704634,Турник распорный PRO в проем 80-95 см,BORABO,турник,5,97,4.9,4457.0,1667.0
952935453,"Турник раздвижной ONLYTOP, межпроёмный, 60-100 см",,турник,0,0,4.8,1779.0,1232.0
127816296,Вращающийся турник,Спорт Эталон,турник,5,37,4.8,5750.0,3072.0
122395283,Турник настенный 3 в 1 брусья пресс тренажер для спорта дома,Absolute Champion,турник,5,3096,4.8,21467.0,4729.0
117194425,Турник,Sportlim,турник,5,18,4.8,774.0,520.0
183028701,Турник дверной быстросъемный складной A-924F,Torneo,турник,5,24,4.9,4164.0,1875.0
260755293,Турник распорный в дверной проем 850-1100мм,,турник,5,67,4.9,2940.0,2037.0
152336996,Турник настенный наддверный ГРТ005 до 200 кг,ПОДЗАРЯД,турник,5,12,4.9,5021.0,2414.0
815116007,Турник настенный 3 в 1 брусья пресс тренажер для спорта дома,Absolute Champion,турник,5,7,4.8,19961.0,4656.0
304511410,Турник распорный раздвижной 72-110 см (до 120 кг),Start Up,турник,3,1,4.9,4882.0,2282.0
725147818,распорный для дома в дверной проем без сверления,Турник,турник,0,0,4.8,5300.0,2331.0
967380808,"Турник настенный, до 150 кг, черный",,турник,0,0,4.1,2083.0,435.0
460495691,Спортивные профессиональные ручки для Армлифтинга 49мм,ЭКО-Сортер,турник,5,2,4.9,2300.0,1562.0
137913042,Турник распорный для дома в дверной проем 115-140 см,P.O.SPORT,турник,5,757,4.9,14286.0,2958.0
230215971,Турник распорный в проем дверной до 130 см,AMETIST,турник,5,645,4.8,3000.0,1185.0
347691913,Турник наддверный 3 хвата,HOMEGYMS,турник,5,5708,4.9,3959.0,2644.0
65911895,"Турник настенный ""Классик"" BLACK с двумя перекладинами",BORABO,турник,5,74,4.9,10651.0,3924.0
97984313,Турник настенный 3 хвата,HOMEGYMS,турник,5,5708,4.9,4572.0,3054.0
25878957,"Турник Настенный Разборный ""3 хвата""",Sportlim,турник,5,335,4.8,7950.0,3661.0
262996021,Турник настенный усиленный 4 хвата,,турник,0,0,4.9,8710.0,4986.0
565698882,Тренажер Турник брусья напольные,VictoryFit,турник,5,77,4.9,23390.0,15624.0
188274092,Турник настенный для спорта тренажер спортивный инвентарь,Aktiv,турник,5,638,4.8,9072.0,2044.0
32345107,Турник настенный для спорта тренажер спортивный инвентарь,Absolute Champion,турник,5,1556,4.8,15326.0,3025.0
430289722,Турник настенный тренажер для спорта дома,Absolute Champion,турник,5,56,4.8,9754.0,1989.0
347688351,"Турник 3 в 1 ""Профессионал"" усиленный настенный",HOMEGYMS,турник,5,5708,4.9,8245.0,5425.0
144140303,Турник настенный 3 в 1 200 для дома,Unix Fit,турник,4,54,4.8,16772.0,6289.0
25894859,Турник Рукоход на шведскую стенку,Arizona Sport,турник,5,261,4.9,16468.0,5201.0
317428828,"Турник распорный в проем, 60-100 см",onlytop,турник,5,19,4.7,4043.0,740.0
833472392,Турник распорный для дома 115-150 см,,турник,5,248,4.9,6428.0,2042.0
620501174,Напольный турник 3 в 1,,турник,5,9,4.6,7500.0,7156.0
97978867,Турник наддверный с прямым хватом,HOMEGYMS,турник,5,5708,4.9,3603.0,2406.0
710281160,Турник потолочный SPORTSTECH KS400,DFC,турник,5,340,4.7,4990.0,3333.0
312749892,Турник в дверной проем (резьбовой) Прогресс 1 (77-87 см),Sport600,турник,5,3,4.8,1600.0,1108.0
391220923,"Турник настенный, наддверный",Absolute Champion,турник,5,38,4.8,13541.0,2583.0
65911900,"Турник настенный ""Классик"" PRO с двумя перекладинами",BORABO,турник,4,28,4.9,10563.0,4378.0
97976016,"Турник 3 в 1 ""Профессионал"" усиленный настенный",HOMEGYMS,турник,5,5708,4.9,8329.0,5480.0
37381931,Турник настенный для спорта тренажер спортивный инвентарь,Absolute Champion,турник,5,483,4.8,9683.0,1984.0
525079459,Турник настенный 3 в 1 брусья пресс тренажер для спорта дома,Absolute Champion,турник,5,431,4.8,23717.0,4303.0
159296544,Турник распорный d=28 мм 76-84 см,MADE IN RUSSIA,турник,5,20,4.8,1729.0,958.0
65864481,Турник настенный для спорта тренажер спортивный инвентарь,Absolute Champion,турник,5,2044,4.8,7690.0,1680.0
117221428,Турник настенный для спорта тренажер спортивный инвентарь,Aktiv,турник,5,1153,4.8,9790.0,2005.0
152336995,Турник настенный наддверный ГРТ005 до 200 кг,ПОДЗАРЯД,турник,5,32,4.9,5021.0,2414.0
40649512,"Турник настенный наддверный ""Классик"" PRO",BORABO,турник,5,102,4.9,8543.0,2910.0
136521575,"Турник рукоход на шведскую стенку ""Светофор""","SportStenki/турники, тренажеры, шведская стенка",турник,5,111,4.8,8200.0,5287.0
13666803,Турник Мультихват+Пресс разборный,Sportlim,турник,5,335,4.8,8787.0,4047.0
212372058,Турник настенный 3 в 1 брусья пресс тренажер для спорта дома,Absolute Champion,турник,5,1827,4.8,19370.0,4644.0
393695748,Турник наддверный 3 хвата,HOMEGYMS,турник,5,5708,4.9,3681.0,2458.0
32345105,Турник настенный для спорта тренажер спортивный инвентарь,Absolute Champion,турник,5,1220,4.8,14221.0,2994.0
436966781,Турник распорный без сверления 74-98 см,,турник,5,10,4.8,2468.0,1710.0
57590980,"Турник настенный 3 в 1 Брусья пресс VENOM COMFORT, на раме",BORABO,турник,5,46,4.9,34067.0,13198.0
57590965,"Турник настенный ""Тарантул"" COMFORT - неопреновое покрытие",BORABO,турник,5,88,4.9,15863.0,6575.0
560830625,Турник настенный 3 в 1 брусья пресс тренажер для спорта дома,Absolute Champion,турник,5,211,4.8,23717.0,4303.0
40671102,Турник распорный в дверной проем,Wector,турник,4,251,4.7,2426.0,840.0
790442853,Турник распорный в дверной проем,AMETIST,турник,5,5,4.8,1930.0,1657.0
